[ 0.0148354  0.9851646]
[ 0.21154664  0.78845336]
[ 0.36973566  0.63026434]
[ 0.31234743  0.68765257]
[ 0.11320886  0.88679114]
[ 0.44125298  0.55874702]
[ 0.15635619  0.84364381]
[ 0.14332558  0.85667442]
[ 0.70685453  0.29314547]
[ 0.21593358  0.78406642]
[ 0.5495786  0.4504214]
[ 0.13579096  0.86420904]
[ 0.48327571  0.51672429]
[ 0.51790495  0.48209505]
[ 0.16584812  0.83415188]
[ 0.1706361  0.8293639]
[ 0.19768558  0.80231442]
[ 0.0907567  0.9092433]
[ 0.21214514  0.78785486]
[ 0.14989882  0.85010118]
[ 0.27269009  0.72730991]
[ 0.00249141  0.99750859]
[ 0.25926993  0.74073007]
[ 0.14390768  0.85609232]
[ 0.11999301  0.88000699]
[ 0.13968614  0.86031386]
[ 0.31423045  0.68576955]
[ 0.09908355  0.90091645]
[ 0.32762761  0.67237239]
[ 0.00249141  0.99750859]
[ 0.351738  0.648262]
[ 0.09483106  0.90516894]
[ 0.72190323  0.27809677]
[ 0.08006334  0.91993666]
[ 0.01141002  0.98858998]
[ 0.07619935  0.92380065]
[ 0.01964648  0.98035352]
[ 0.05397901  0.94602099]
[ 0.07809234  0.92190766]
[ 0.99815387  0.00184613]
[ 0.17738363  0.82261637]
[ 0.37614133  0.62385867]
[ 0.44410687  0.55589313]
[ 0.20253867  0.79746133]
[ 0.00422062  0.99577938]
[ 0.04203474  0.95796526]
[ 0.13904521  0.86095479]
[ 0.32884355  0.67115645]
[ 0.06582766  0.93417234]
[ 0.49385776  0.50614224]
[ 0.26093354  0.73906646]
[ 0.41987306  0.58012694]
[ 0.22801438  0.77198562]
[ 0.31743549  0.68256451]
[ 0.12568586  0.87431414]
[ 0.1454126  0.8545874]
[ 0.17366768  0.82633232]
[ 0.16812552  0.83187448]
[ 0.06749832  0.93250168]
[ 0.21327962  0.78672038]
[ 0.02768814  0.97231186]
[ 0.38247401  0.61752599]
[ 0.21327962  0.78672038]
[ 0.15121361  0.84878639]
[ 0.0923564  0.9076436]
[ 0.13207246  0.86792754]
[ 0.05276747  0.94723253]
[ 0.21214514  0.78785486]
[ 0.06362234  0.93637766]
[ 0.23253966  0.76746034]
[ 0.02051533  0.97948467]
[ 0.01085313  0.98914687]
[ 0.23763838  0.76236162]
[ 0.06541649  0.93458351]
[ 0.29458973  0.70541027]
[ 0.29632182  0.70367818]
[ 0.12851566  0.87148434]
[ 0.02402325  0.97597675]
[ 0.07155935  0.92844065]
[ 0.60374563  0.39625437]
[ 0.35273512  0.64726488]
[ 0.36594265  0.63405735]
[ 0.40077963  0.59922037]
[ 0.19495106  0.80504894]
[ 0.32115103  0.67884897]
[ 0.61869017  0.38130983]
[ 0.05900517  0.94099483]
[ 0.30521005  0.69478995]
[ 0.31635922  0.68364078]
[ 0.36742182  0.63257818]
[ 0.16017668  0.83982332]
[ 0.60165239  0.39834761]
[ 0.30679533  0.69320467]
[ 0.33850704  0.66149296]
[ 0.14540688  0.85459312]
[ 0.31234743  0.68765257]
[ 0.15316859  0.84683141]
[ 0.16558052  0.83441948]
[ 0.73182352  0.26817648]
[ 0.66753996  0.33246004]
[ 0.22296599  0.77703401]
[ 0.17452773  0.82547227]
[ 0.05749637  0.94250363]
[ 0.22801438  0.77198562]
[ 0.22008284  0.77991716]
[ 0.8149535  0.1850465]
[ 0.12951749  0.87048251]
[ 0.52093278  0.47906722]
[ 0.00738711  0.99261289]
[ 0.24072324  0.75927676]
[ 0.09886193  0.90113807]
[ 0.55576626  0.44423374]
[ 0.12610763  0.87389237]
[ 0.77070544  0.22929456]
[ 0.37432587  0.62567413]
[ 0.16676135  0.83323865]
[ 0.08795564  0.91204436]
[ 0.07466638  0.92533362]
[ 0.18612218  0.81387782]
[ 0.40789022  0.59210978]
[ 0.38771509  0.61228491]
[ 0.08721929  0.91278071]
[ 0.13627374  0.86372626]
[ 0.35956808  0.64043192]
[ 0.67960353  0.32039647]
[ 0.40696253  0.59303747]
[ 0.09714031  0.90285969]
[ 0.15924417  0.84075583]
[ 0.03260397  0.96739603]
[ 0.54513069  0.45486931]
[ 0.32762761  0.67237239]
[ 0.23763838  0.76236162]
[ 0.30534504  0.69465496]
[ 0.0123726  0.9876274]
[ 0.76316068  0.23683932]
[ 0.36154872  0.63845128]
[ 0.48620732  0.51379268]
[ 0.17290026  0.82709974]
[ 0.06868882  0.93131118]
[ 0.00629408  0.99370592]
[ 0.00215968  0.99784032]
[ 0.00521652  0.99478348]
[ 0.22827222  0.77172778]
[ 0.00513236  0.99486764]
[ 0.29458973  0.70541027]
[ 0.45347718  0.54652282]
[ 0.14561535  0.85438465]
[ 0.16558052  0.83441948]
[ 0.22204272  0.77795728]
[ 0.01431371  0.98568629]
[ 0.31234743  0.68765257]
[ 0.76074404  0.23925596]
[ 0.15904231  0.84095769]
[ 0.39771079  0.60228921]
[ 0.31632409  0.68367591]
[ 0.35273512  0.64726488]
[ 0.38361784  0.61638216]
[ 0.34987418  0.65012582]
[ 0.21214514  0.78785486]
[ 0.00422062  0.99577938]
[ 0.38630445  0.61369555]
[ 0.70685453  0.29314547]
[ 0.20495316  0.79504684]
[ 0.18752735  0.81247265]
[ 0.21214514  0.78785486]
[ 0.34693916  0.65306084]
[ 0.25819207  0.74180793]
[ 0.25486101  0.74513899]
[ 0.02323297  0.97676703]
[ 0.06882436  0.93117564]
[ 0.23763838  0.76236162]
[ 0.50657212  0.49342788]
[ 0.21841932  0.78158068]
[ 0.04909106  0.95090894]
[ 0.11276435  0.88723565]
[ 0.11810173  0.88189827]
[ 0.38948388  0.61051612]
[ 0.32762761  0.67237239]
[ 0.19625611  0.80374389]
[ 0.16862428  0.83137572]
[ 0.49299875  0.50700125]
[ 0.24273732  0.75726268]
[ 0.30850464  0.69149536]
[ 0.62423936  0.37576064]
[ 0.23085462  0.76914538]
[ 0.01953837  0.98046163]
[ 0.13402443  0.86597557]
[ 0.11841204  0.88158796]
[ 0.04312387  0.95687613]
[ 0.16558052  0.83441948]
[ 0.16967313  0.83032687]
[ 0.09498429  0.90501571]
[ 0.11184623  0.88815377]
[ 0.17534449  0.82465551]
[ 0.11267334  0.88732666]
[ 0.29488803  0.70511197]
[ 0.03186983  0.96813017]
[ 0.00422062  0.99577938]
[ 0.24894029  0.75105971]
[ 0.58495935  0.41504065]
[ 0.37469248  0.62530752]
[ 0.05979408  0.94020592]
[ 0.11537815  0.88462185]
[ 0.01958545  0.98041455]
[ 0.1329251  0.8670749]
[ 0.2731994  0.7268006]
[ 0.21327962  0.78672038]
[ 0.31767266  0.68232734]
[ 0.61681297  0.38318703]
[ 0.3395178  0.6604822]
[ 0.44791239  0.55208761]
[ 0.36092262  0.63907738]
[ 0.16127807  0.83872193]
[ 0.00422062  0.99577938]
[ 0.0554404  0.9445596]
[ 0.02402325  0.97597675]
[ 0.35695448  0.64304552]
[ 0.56921886  0.43078114]
[ 0.5495786  0.4504214]
[ 0.31504901  0.68495099]
[ 0.42616627  0.57383373]
[ 0.07544981  0.92455019]
[ 0.39111377  0.60888623]
[ 0.17923852  0.82076148]
[ 0.06348124  0.93651876]
[ 0.0067393  0.9932607]
[ 0.02109535  0.97890465]
[ 0.21327962  0.78672038]
[ 0.11895068  0.88104932]
[ 0.13354079  0.86645921]
[ 0.044068  0.955932]
[ 0.16345416  0.83654584]
[ 0.21214514  0.78785486]
[ 0.21214514  0.78785486]
[ 0.07671143  0.92328857]
[ 0.4627432  0.5372568]
[ 0.7116296  0.2883704]
[ 0.10838196  0.89161804]
[ 0.0449017  0.9550983]
[ 0.72550306  0.27449694]
[ 0.07948359  0.92051641]
[ 0.02797299  0.97202701]
[ 0.44410687  0.55589313]
[ 0.09407509  0.90592491]
[ 0.60245771  0.39754229]
[ 0.21214514  0.78785486]
[ 0.21214514  0.78785486]
[ 0.46945338  0.53054662]
[ 0.43024424  0.56975576]
[ 0.41224416  0.58775584]
[ 0.02526245  0.97473755]
[ 0.21214514  0.78785486]
[ 0.07388758  0.92611242]
[ 0.41981681  0.58018319]
[ 0.12064227  0.87935773]
[ 0.29458973  0.70541027]
[ 0.12691638  0.87308362]
[ 0.98930455  0.01069545]
[ 0.14125617  0.85874383]
[ 0.02728121  0.97271879]
[ 0.47782557  0.52217443]
[ 0.32274497  0.67725503]
[ 0.21214514  0.78785486]
[ 0.07762389  0.92237611]
[ 0.20502482  0.79497518]
[ 0.43346077  0.56653923]
[ 0.1867585  0.8132415]
[ 0.23307686  0.76692314]
[ 0.01369951  0.98630049]
[ 0.19603189  0.80396811]
[ 0.10615961  0.89384039]
[ 0.15040716  0.84959284]
[ 0.32406426  0.67593574]
[ 0.1480012  0.8519988]
[ 0.14549095  0.85450905]
[ 0.1253476  0.8746524]
[ 0.29458973  0.70541027]
[ 0.09886193  0.90113807]
[ 0.29458973  0.70541027]
[ 0.16086288  0.83913712]
[ 0.67494309  0.32505691]
[ 0.11732162  0.88267838]
[ 0.07063238  0.92936762]
[ 0.54835269  0.45164731]
[ 0.03290232  0.96709768]
[ 0.11739991  0.88260009]
[ 0.09886193  0.90113807]
[ 0.40453562  0.59546438]
[ 0.16397427  0.83602573]
[ 0.29458973  0.70541027]
[ 0.32337084  0.67662916]
[ 0.34556426  0.65443574]
[ 0.31423045  0.68576955]
[ 0.42562452  0.57437548]
[ 0.2790893  0.7209107]
[ 0.06774946  0.93225054]
[ 0.00529701  0.99470299]
[ 0.21214514  0.78785486]
[ 0.23976102  0.76023898]
[ 0.14277117  0.85722883]
[ 0.40812535  0.59187465]
[ 0.31504901  0.68495099]
[ 0.25387289  0.74612711]
[ 0.37813713  0.62186287]
[ 0.39161363  0.60838637]
[ 0.30093214  0.69906786]
[ 0.16558052  0.83441948]
[ 0.18203448  0.81796552]
[ 0.13837544  0.86162456]
[ 0.31499644  0.68500356]
[ 0.17319435  0.82680565]
[ 0.09128729  0.90871271]
[ 0.11782558  0.88217442]
[ 0.30752272  0.69247728]
[ 0.63858466  0.36141534]
[ 0.26888383  0.73111617]
[ 0.25211158  0.74788842]
[ 0.32648158  0.67351842]
[ 0.72911735  0.27088265]
[ 0.01722839  0.98277161]
[ 0.03610886  0.96389114]
[ 0.0545098  0.9454902]
[ 0.00422062  0.99577938]
[ 0.34534837  0.65465163]
[ 0.31504901  0.68495099]
[ 0.31234743  0.68765257]
[ 0.14225866  0.85774134]
[ 0.42664564  0.57335436]
[ 0.51464589  0.48535411]
[ 0.31215079  0.68784921]
[ 0.29020181  0.70979819]
[ 0.02371171  0.97628829]
[ 0.03932301  0.96067699]
[ 0.12190527  0.87809473]
[ 0.1856806  0.8143194]
[ 0.01829966  0.98170034]
[ 0.05737745  0.94262255]
[ 0.3527774  0.6472226]
[ 0.52334235  0.47665765]
[ 0.40696253  0.59303747]
[ 0.21110453  0.78889547]
[ 0.15510422  0.84489578]
[ 0.21214514  0.78785486]
[ 0.21789824  0.78210176]
[ 0.51531926  0.48468074]
[ 0.38658898  0.61341102]
[ 0.2553149  0.7446851]
[ 0.37734416  0.62265584]
[ 0.21370893  0.78629107]
[ 0.22352601  0.77647399]
[ 0.40166454  0.59833546]
[ 0.48450352  0.51549648]
[ 0.09252615  0.90747385]
[ 0.31234743  0.68765257]
[ 0.27594468  0.72405532]
[ 0.22685031  0.77314969]
[ 0.08312677  0.91687323]
[ 0.03298635  0.96701365]
[ 0.31632409  0.68367591]
[ 0.29458973  0.70541027]
[ 0.85430992  0.14569008]
[ 0.23550905  0.76449095]
[ 0.11763807  0.88236193]
[ 0.08539451  0.91460549]
[ 0.16103076  0.83896924]
[ 0.18894792  0.81105208]
[ 0.00408917  0.99591083]
[ 0.05339326  0.94660674]
[ 0.11695893  0.88304107]
[ 0.08117901  0.91882099]
[ 0.5495786  0.4504214]
[ 0.28669727  0.71330273]
[ 0.99704228  0.00295772]
[ 0.00970219  0.99029781]
[ 0.27802089  0.72197911]
[ 0.21214514  0.78785486]
[ 0.01725446  0.98274554]
[ 0.27367283  0.72632717]
[ 0.5754797  0.4245203]
[ 0.99809473  0.00190527]
[ 0.06042609  0.93957391]
[ 0.05598221  0.94401779]
[ 0.11409555  0.88590445]
[ 0.70685453  0.29314547]
[ 0.04389447  0.95610553]
[ 0.3753013  0.6246987]
[ 0.26021472  0.73978528]
[ 0.36425214  0.63574786]
[ 0.12330953  0.87669047]
[ 0.36493649  0.63506351]
[ 0.03911313  0.96088687]
[ 0.46371716  0.53628284]
[ 0.12925869  0.87074131]
[ 0.28672586  0.71327414]
[ 0.21214514  0.78785486]
[ 0.31234743  0.68765257]
[ 0.05808127  0.94191873]
[ 0.10906944  0.89093056]
[ 0.23205236  0.76794764]
[ 0.02266562  0.97733438]
[ 0.70685453  0.29314547]
[ 0.42878795  0.57121205]
[ 0.30811932  0.69188068]
[ 0.68075749  0.31924251]
[ 0.3577293  0.6422707]
[ 0.1712809  0.8287191]
[ 0.22801438  0.77198562]
[ 0.21214514  0.78785486]
[ 0.42860317  0.57139683]
[ 0.00215968  0.99784032]
[ 0.29329313  0.70670687]
[ 0.15480919  0.84519081]
[ 0.30661953  0.69338047]
[ 0.0522969  0.9477031]
[ 0.21214514  0.78785486]
[ 0.16041981  0.83958019]
[ 0.59141384  0.40858616]
[ 0.18384145  0.81615855]
[ 0.16422429  0.83577571]
[ 0.06455254  0.93544746]
[ 0.20959943  0.79040057]
[ 0.69745557  0.30254443]
[ 0.99867846  0.00132154]
[ 0.21214514  0.78785486]
[ 0.05625606  0.94374394]
[ 0.00508797  0.99491203]
[ 0.13036122  0.86963878]
[ 0.07678838  0.92321162]
[ 0.45875462  0.54124538]
[ 0.23363325  0.76636675]
[ 0.09877277  0.90122723]
[ 0.13347415  0.86652585]
[ 0.31224045  0.68775955]
[ 0.12974818  0.87025182]
[ 0.31234743  0.68765257]
[ 0.29458973  0.70541027]
[ 0.067016  0.932984]
[ 0.57836698  0.42163302]
[ 0.08234344  0.91765656]
[ 0.34484621  0.65515379]
[ 0.29813393  0.70186607]
[ 0.14050281  0.85949719]
[ 0.17860685  0.82139315]
[ 0.12059448  0.87940552]
[ 0.1935051  0.8064949]
[ 0.12213744  0.87786256]
[ 0.00249141  0.99750859]
[ 0.28026857  0.71973143]
[ 0.21038404  0.78961596]
[ 0.19436436  0.80563564]
[ 0.29458973  0.70541027]
[ 0.02323297  0.97676703]
[ 0.12274091  0.87725909]
[ 0.16482071  0.83517929]
[ 0.20189906  0.79810094]
[ 0.09072836  0.90927164]
[ 0.5814615  0.4185385]
[ 0.3294118  0.6705882]
[ 0.07062944  0.92937056]
[ 0.02662215  0.97337785]
[ 0.12543721  0.87456279]
[ 0.28248934  0.71751066]
[ 0.27417154  0.72582846]
[ 0.21214514  0.78785486]
[ 0.17994534  0.82005466]
[ 0.41083539  0.58916461]
[ 0.06643754  0.93356246]
[ 0.17298203  0.82701797]
[ 0.29450954  0.70549046]
[ 0.17736491  0.82263509]
[ 0.0209699  0.9790301]
[ 0.23763838  0.76236162]
[ 0.05569292  0.94430708]
[ 0.31234743  0.68765257]
[ 0.05868634  0.94131366]
[ 0.18552528  0.81447472]
[ 0.18793727  0.81206273]
[ 0.10014626  0.89985374]
[ 0.22801438  0.77198562]
[ 0.0245712  0.9754288]
[ 0.15988842  0.84011158]
[ 0.31234743  0.68765257]
[ 0.31234743  0.68765257]
[ 0.09733783  0.90266217]
[ 0.20161827  0.79838173]
[ 0.74981812  0.25018188]
[ 0.31632409  0.68367591]
[ 0.04759859  0.95240141]
[ 0.11108848  0.88891152]
[ 0.33229119  0.66770881]
[ 0.05711335  0.94288665]
[ 0.2343462  0.7656538]
[ 0.16436906  0.83563094]
[ 0.76674882  0.23325118]
[ 0.47730054  0.52269946]
[ 0.64287248  0.35712752]
[ 0.29830564  0.70169436]
[ 0.21965389  0.78034611]
[ 0.0027713  0.9972287]
[ 0.00249141  0.99750859]
[ 0.70685453  0.29314547]
[ 0.70685453  0.29314547]
[ 0.23547655  0.76452345]
[ 0.13697008  0.86302992]
[ 0.40334595  0.59665405]
[ 0.45347718  0.54652282]
[ 0.35633157  0.64366843]
[ 0.61373542  0.38626458]
[ 0.24864633  0.75135367]
[ 0.07698024  0.92301976]
[ 0.21214514  0.78785486]
[ 0.21214514  0.78785486]
[ 0.21214514  0.78785486]
[ 0.14501379  0.85498621]
[ 0.70415776  0.29584224]
[ 0.80785962  0.19214038]
[ 0.08484391  0.91515609]
[ 0.16412445  0.83587555]
[ 0.60737898  0.39262102]
[ 0.21214514  0.78785486]
[ 0.36992857  0.63007143]
[ 0.30938088  0.69061912]
[ 0.71383384  0.28616616]
[ 0.44940397  0.55059603]
[ 0.27400394  0.72599606]
[ 0.18974677  0.81025323]
[ 0.15681645  0.84318355]
[ 0.00814414  0.99185586]
[ 0.12627429  0.87372571]
[ 0.36896891  0.63103109]
[ 0.22801438  0.77198562]
[ 0.74900096  0.25099904]
[ 0.04761446  0.95238554]
[ 0.13166201  0.86833799]
[ 0.37836165  0.62163835]
[ 0.62913746  0.37086254]
[ 0.31874859  0.68125141]
[ 0.42300626  0.57699374]
[ 0.32940397  0.67059603]
[ 0.23763838  0.76236162]
[ 0.18694084  0.81305916]
[ 0.70685453  0.29314547]
[ 0.21042252  0.78957748]
[ 0.99704228  0.00295772]
[ 0.07073171  0.92926829]
[ 0.40841052  0.59158948]
[ 0.05641178  0.94358822]
[ 0.30493713  0.69506287]
[ 0.22801438  0.77198562]
[ 0.70685453  0.29314547]
[ 0.19516638  0.80483362]
[ 0.33203553  0.66796447]
[ 0.29489829  0.70510171]
[ 0.47006975  0.52993025]
[ 0.43671666  0.56328334]
[ 0.29147035  0.70852965]
[ 0.54298761  0.45701239]
[ 0.2940091  0.7059909]
[ 0.40046836  0.59953164]
[ 0.22801438  0.77198562]
[ 0.05896913  0.94103087]
[ 0.21214514  0.78785486]
[ 0.26847414  0.73152586]
[ 0.22855074  0.77144926]
[ 0.53696577  0.46303423]
[ 0.66651114  0.33348886]
[ 0.66063997  0.33936003]
[ 0.3265342  0.6734658]
[ 0.04830099  0.95169901]
[ 0.39797345  0.60202655]
[ 0.37432587  0.62567413]
[ 0.17512352  0.82487648]
[ 0.23718553  0.76281447]
[ 0.21214514  0.78785486]
[ 0.18461952  0.81538048]
[ 0.07519341  0.92480659]
[ 0.39384506  0.60615494]
[ 0.33372569  0.66627431]
[ 0.41896799  0.58103201]
[ 0.03986167  0.96013833]
[ 0.40866629  0.59133371]
[ 0.40779429  0.59220571]
[ 0.0860216  0.9139784]
[ 0.29308947  0.70691053]
[ 0.10762708  0.89237292]
[ 0.04920357  0.95079643]
[ 0.06509171  0.93490829]
[ 0.8837681  0.1162319]
[ 0.02072453  0.97927547]
[ 0.01624107  0.98375893]
[ 0.09611676  0.90388324]
[ 0.17132611  0.82867389]
[ 0.15011765  0.84988235]
[ 0.04651496  0.95348504]
[ 0.26432155  0.73567845]
[ 0.10971057  0.89028943]
[ 0.06129951  0.93870049]
[ 0.06223287  0.93776713]
[ 0.22801438  0.77198562]
[ 0.427598  0.572402]
[ 0.0851925  0.9148075]
[ 0.17041684  0.82958316]
[ 0.02665378  0.97334622]
[ 0.12656173  0.87343827]
[ 0.20816484  0.79183516]
[ 0.001307  0.998693]
[ 0.02412615  0.97587385]
[ 0.3729612  0.6270388]
[ 0.39980764  0.60019236]
[ 0.34925822  0.65074178]
[ 0.30337098  0.69662902]
[ 0.13296247  0.86703753]
[ 0.07478402  0.92521598]
[ 0.03477124  0.96522876]
[ 0.09886193  0.90113807]
[ 0.29458973  0.70541027]
[ 0.09169713  0.90830287]
[ 0.59740046  0.40259954]
[ 0.38590421  0.61409579]
[ 0.20125871  0.79874129]
[ 0.06242196  0.93757804]
[ 0.21327962  0.78672038]
[ 0.1605942  0.8394058]
[ 0.10415961  0.89584039]
[ 0.05912097  0.94087903]
[ 0.01180433  0.98819567]
[ 0.16785349  0.83214651]
[ 0.07283817  0.92716183]
[ 0.0317398  0.9682602]
[ 0.08008947  0.91991053]
[ 0.00986  0.99014]
[ 0.43338949  0.56661051]
[ 0.34430641  0.65569359]
[ 0.22855074  0.77144926]
[ 0.32223252  0.67776748]
[ 0.39590251  0.60409749]
[ 0.27873122  0.72126878]
[ 0.12372801  0.87627199]
[ 0.22801438  0.77198562]
[ 0.16928361  0.83071639]
[ 0.2021948  0.7978052]
[ 0.2021948  0.7978052]
[ 0.14068835  0.85931165]
[ 0.36398722  0.63601278]
[ 0.14724752  0.85275248]
[ 0.12869515  0.87130485]
[ 0.23655049  0.76344951]
[ 0.39307778  0.60692222]
[ 0.29755096  0.70244904]
[ 0.45070371  0.54929629]
[ 0.38115243  0.61884757]
[ 0.31216624  0.68783376]
[ 0.06673996  0.93326004]
[ 0.31234743  0.68765257]
[ 0.001307  0.998693]
[ 0.18334382  0.81665618]
[ 0.06945813  0.93054187]
[ 0.13591042  0.86408958]
[ 0.28233666  0.71766334]
[ 0.21327962  0.78672038]
[ 0.13995292  0.86004708]
[ 0.16267649  0.83732351]
[ 0.70685453  0.29314547]
[ 0.70530909  0.29469091]
[ 0.45245841  0.54754159]
[ 0.34956109  0.65043891]
[ 0.22265509  0.77734491]
[ 0.11950514  0.88049486]
[ 0.0027713  0.9972287]
[ 0.36092262  0.63907738]
[ 0.21128696  0.78871304]
[ 0.36417742  0.63582258]
[ 0.39140939  0.60859061]
[ 0.22726989  0.77273011]
[ 0.13547686  0.86452314]
[ 0.10403103  0.89596897]
[ 0.39817915  0.60182085]
[ 0.52195948  0.47804052]
[ 0.70685453  0.29314547]
[ 0.02671268  0.97328732]
[ 0.2968207  0.7031793]
[ 0.63012326  0.36987674]
[ 0.45967931  0.54032069]
[ 0.02712925  0.97287075]
[ 0.21214514  0.78785486]
[ 0.45206748  0.54793252]
[ 0.03342455  0.96657545]
[ 0.99704228  0.00295772]
[ 0.34240939  0.65759061]
[ 0.12266641  0.87733359]
[ 0.13103151  0.86896849]
[ 0.44410687  0.55589313]
[ 0.11555722  0.88444278]
[ 0.46393738  0.53606262]
[ 0.37624609  0.62375391]
[ 0.21442189  0.78557811]
[ 0.24480063  0.75519937]
[ 0.31616919  0.68383081]
[ 0.00249141  0.99750859]
[ 0.35002267  0.64997733]
[ 0.46048762  0.53951238]
[ 0.1026065  0.8973935]
[ 0.07206513  0.92793487]
[ 0.23586274  0.76413726]
[ 0.01980323  0.98019677]
[ 0.14678873  0.85321127]
[ 0.03541679  0.96458321]
[ 0.44410687  0.55589313]
[ 0.41532631  0.58467369]
[ 0.07873813  0.92126187]
[ 0.03280692  0.96719308]
[ 0.21214514  0.78785486]
[ 0.25661945  0.74338055]
[ 0.52110706  0.47889294]
[ 0.25424012  0.74575988]
[ 0.07289158  0.92710842]
[ 0.13058931  0.86941069]
[ 0.33943449  0.66056551]
[ 0.00249141  0.99750859]
[ 0.26489128  0.73510872]
[ 0.00451229  0.99548771]
[ 0.0371229  0.9628771]
[ 0.29195423  0.70804577]
[ 0.05436319  0.94563681]
[ 0.04836211  0.95163789]
[ 0.42336617  0.57663383]
[ 0.02425377  0.97574623]
[ 0.21590772  0.78409228]
[ 0.23878207  0.76121793]
[ 0.01431371  0.98568629]
[ 0.23101053  0.76898947]
[ 0.26440698  0.73559302]
[ 0.32850145  0.67149855]
[ 0.25767747  0.74232253]
[ 0.61818891  0.38181109]
[ 0.31234743  0.68765257]
[ 0.27115865  0.72884135]
[ 0.27367472  0.72632528]
[ 0.21214514  0.78785486]
[ 0.04510552  0.95489448]
[ 0.48780256  0.51219744]
[ 0.19088217  0.80911783]
[ 0.16127112  0.83872888]
[ 0.40517919  0.59482081]
[ 0.4313714  0.5686286]
[ 0.15718327  0.84281673]
[ 0.28803345  0.71196655]
[ 0.42411507  0.57588493]
[ 0.63208463  0.36791537]
[ 0.19953836  0.80046164]
[ 0.33951576  0.66048424]
[ 0.54153675  0.45846325]
[ 0.30423673  0.69576327]
[ 0.05484906  0.94515094]
[ 0.02323297  0.97676703]
[ 0.48659519  0.51340481]
[ 0.08214393  0.91785607]
[ 0.01747307  0.98252693]
[ 0.06785288  0.93214712]
[ 0.21347104  0.78652896]
[ 0.21402953  0.78597047]
[ 0.2297326  0.7702674]
[ 0.79260845  0.20739155]
[ 0.05607268  0.94392732]
[ 0.16558052  0.83441948]
[ 0.40356818  0.59643182]
[ 0.55791547  0.44208453]
[ 0.00451229  0.99548771]
[ 0.54416271  0.45583729]
[ 0.31234743  0.68765257]
[ 0.07499593  0.92500407]
[ 0.2507138  0.7492862]
[ 0.2546462  0.7453538]
[ 0.36356034  0.63643966]
[ 0.29458973  0.70541027]
[ 0.05110312  0.94889688]
[ 0.17943678  0.82056322]
[ 0.21214514  0.78785486]
[ 0.05382429  0.94617571]
[ 0.22075123  0.77924877]
[ 0.08996565  0.91003435]
[ 0.36295399  0.63704601]
[ 0.55271162  0.44728838]
[ 0.18300149  0.81699851]
[ 0.17114377  0.82885623]
[ 0.0370998  0.9629002]
[ 0.12878181  0.87121819]
[ 0.29458973  0.70541027]
[ 0.36669614  0.63330386]
[ 0.21070232  0.78929768]
[ 0.11843677  0.88156323]
[ 0.03750783  0.96249217]
[ 0.62009344  0.37990656]
[ 0.05088464  0.94911536]
[ 0.21568278  0.78431722]
[ 0.05864582  0.94135418]
[ 0.05773917  0.94226083]
[ 0.09192907  0.90807093]
[ 0.09840567  0.90159433]
[ 0.0622625  0.9377375]
[ 0.12898275  0.87101725]
[ 0.31925433  0.68074567]
[ 0.27637854  0.72362146]
[ 0.19002131  0.80997869]
[ 0.01206505  0.98793495]
[ 0.46021497  0.53978503]
[ 0.28835249  0.71164751]
[ 0.01667176  0.98332824]
[ 0.26223879  0.73776121]
[ 0.21214514  0.78785486]
[ 0.01988476  0.98011524]
[ 0.70685453  0.29314547]
[ 0.26300793  0.73699207]
[ 0.02871926  0.97128074]
[ 0.3892242  0.6107758]
[ 0.39520765  0.60479235]
[ 0.06929536  0.93070464]
[ 0.03685679  0.96314321]
[ 0.4860086  0.5139914]
[ 0.23763838  0.76236162]
[ 0.05583062  0.94416938]
[ 0.13707411  0.86292589]
[ 0.06890218  0.93109782]
[ 0.2859263  0.7140737]
[ 0.3395178  0.6604822]
[ 0.34181922  0.65818078]
[ 0.21798084  0.78201916]
[ 0.3622086  0.6377914]
[ 0.35981607  0.64018393]
[ 0.24549806  0.75450194]
[ 0.0089458  0.9910542]
[ 0.08380155  0.91619845]
[ 0.01982188  0.98017812]
[ 0.07098474  0.92901526]
[ 0.02219143  0.97780857]
[ 0.27712971  0.72287029]
[ 0.16558052  0.83441948]
[ 0.20044429  0.79955571]
[ 0.27084631  0.72915369]
[ 0.29584948  0.70415052]
[ 0.38264419  0.61735581]
[ 0.01982188  0.98017812]
[ 0.67242179  0.32757821]
[ 0.24511516  0.75488484]
[ 0.25981598  0.74018402]
[ 0.06974305  0.93025695]
[ 0.31234743  0.68765257]
[ 0.21214514  0.78785486]
[ 0.07904137  0.92095863]
[ 0.22931633  0.77068367]
[ 0.28846125  0.71153875]
[ 0.19762723  0.80237277]
[ 0.3892242  0.6107758]
[ 0.83851591  0.16148409]
[ 0.10520822  0.89479178]
[ 0.25767747  0.74232253]
[ 0.07526934  0.92473066]
[ 0.07511599  0.92488401]
[ 0.16558052  0.83441948]
[ 0.10891553  0.89108447]
[ 0.00513236  0.99486764]
[ 0.01431371  0.98568629]
[ 0.40589541  0.59410459]
[ 0.28590297  0.71409703]
[ 0.70685453  0.29314547]
[ 0.20754761  0.79245239]
[ 0.57709986  0.42290014]
[ 0.05720767  0.94279233]
[ 0.35569629  0.64430371]
[ 0.31234743  0.68765257]
[ 0.09212507  0.90787493]
